crash_date,crash_time,borough,zip_code,latitude,longitude,location,on_street_name,cross_street_name,off_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,contributing_factor_vehicle_3,contributing_factor_vehicle_4,contributing_factor_vehicle_5,collision_id,vehicle_type_code_1,vehicle_type_code_2,vehicle_type_code_3,vehicle_type_code_4,vehicle_type_code_5
02/06/2015,14:12:00,BROOKLYN,11207,40.6895998,-73.9102422,"(40.6895998, -73.9102422)",CENTRAL AVENUE,ELDERT STREET,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,3165595,UNKNOWN,OTHER,NA,NA,NA
02/19/2017,15:10:00,MANHATTAN,10022,40.760254,-73.967545,"(40.760254, -73.967545)",3 AVENUE,EAST 57 STREET,NA,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,NA,NA,NA,3618559,Station Wagon/Sport Utility Vehicle,Dump,NA,NA,NA
04/14/2016,14:00:00,QUEENS,11356,NA,NA,NA,22 AVENUE,121 STREET,NA,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,NA,NA,NA,3426597,Station Wagon/Sport Utility Vehicle,Pick-up Truck,NA,NA,NA
02/27/2020,12:00:00,QUEENS,11375,40.72096,-73.84698,"(40.72096, -73.84698)",70 AVENUE,AUSTIN STREET,NA,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4294366,Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
11/03/2014,15:25:00,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,3057557,PASSENGER VEHICLE,UNKNOWN,NA,NA,NA
03/12/2014,10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,3,0,Traffic Control Disregarded,Unspecified,Unspecified,NA,NA,2919356,SPORT UTILITY / STATION WAGON,OTHER,OTHER,NA,NA
06/22/2014,17:30:00,MANHATTAN,10013,40.7264365,-74.0056572,"(40.7264365, -74.0056572)",VARICK STREET,VANDAM STREET,NA,0,0,0,0,0,0,0,0,Turning Improperly,Outside Car Distraction,NA,NA,NA,355624,VAN,SPORT UTILITY / STATION WAGON,NA,NA,NA
08/22/2015,16:41:00,MANHATTAN,10065,40.7648401,-73.9704958,"(40.7648401, -73.9704958)",EAST 61 STREET,MADISON AVENUE,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Fatigued/Drowsy,NA,NA,NA,3282708,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,NA,NA,NA
12/20/2016,17:18:00,BROOKLYN,11215,40.664616,-73.98559,"(40.664616, -73.98559)",NA,NA,335       14 STREET,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,NA,NA,NA,3583908,Sedan,Box Truck,NA,NA,NA
05/28/2018,13:35:00,MANHATTAN,10027,40.807037,-73.949745,"(40.807037, -73.949745)",7 AVENUE,WEST 122 STREET,NA,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,NA,NA,NA,3911402,Sedan,Sedan,NA,NA,NA
07/25/2017,04:40:00,BRONX,10474,40.816864,-73.882744,"(40.816864, -73.882744)",NA,NA,772       EDGEWATER ROAD,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,3729812,Tractor Truck Diesel,Tractor Truck Diesel,NA,NA,NA
06/26/2020,16:00:00,STATEN ISLAND,10308,40.561935,-74.159164,"(40.561935, -74.159164)",ARTHUR KILL ROAD,COLON AVENUE,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4323566,Sedan,NA,NA,NA,NA
02/04/2013,09:28:00,QUEENS,11375,40.7309516,-73.8511358,"(40.7309516, -73.8511358)",65 AVENUE,YELLOWSTONE BOULEVARD,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,265446,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,NA,NA,NA
04/15/2015,15:22:00,STATEN ISLAND,10304,40.6195701,-74.0814977,"(40.6195701, -74.0814977)",WARREN STREET,LAUREL AVENUE,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,3203283,BUS,SPORT UTILITY / STATION WAGON,NA,NA,NA
04/19/2018,22:52:00,MANHATTAN,10022,40.761665,-73.97492,"(40.761665, -73.97492)",5 AVENUE,WEST 55 STREET,NA,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,Unspecified,NA,NA,3884681,Sedan,Bus,Taxi,NA,NA
03/11/2016,16:50:00,BROOKLYN,11230,40.6133761,-73.955284,"(40.6133761, -73.955284)",AVENUE O,EAST 19 STREET,NA,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,NA,NA,NA,3404763,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,NA,NA,NA
04/04/2018,13:20:00,QUEENS,11375,40.736576,-73.85406,"(40.736576, -73.85406)",HORACE HARDING EXPRESSWAY,YELLOWSTONE BOULEVARD,NA,0,0,0,0,0,0,0,0,Following Too Closely,Following Too Closely,Unspecified,NA,NA,3875294,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA
10/07/2012,05:23:00,QUEENS,11435,40.6984345,-73.808545,"(40.6984345, -73.808545)",94 AVENUE,LIVERPOOL STREET,NA,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,209391,PASSENGER VEHICLE,NA,NA,NA,NA
07/22/2012,12:15:00,BROOKLYN,11207,40.6821649,-73.8890086,"(40.6821649, -73.8890086)",JEROME STREET,JAMAICA AVENUE,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,163618,PASSENGER VEHICLE,UNKNOWN,NA,NA,NA
11/19/2020,00:07:00,BROOKLYN,11249,40.718666,-73.9635,"(40.718666, -73.9635)",KENT AVENUE,NORTH 4 STREET,NA,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,NA,NA,NA,4369955,Sedan,E-Bike,NA,NA,NA
12/08/2021,08:30:00,MANHATTAN,10033,40.84812,-73.92971,"(40.84812, -73.92971)",LAUREL HILL TERRACE,WEST 182 STREET,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4485755,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
09/03/2016,01:40:00,MANHATTAN,10030,40.815746,-73.94474,"(40.815746, -73.94474)",NA,NA,231       WEST 135 STREET,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,NA,NA,3513266,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA
01/30/2015,20:04:00,BRONX,10472,40.8309088,-73.8735894,"(40.8309088, -73.8735894)",NA,NA,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,3161407,PASSENGER VEHICLE,PASSENGER VEHICLE,NA,NA,NA
05/15/2015,00:47:00,MANHATTAN,10032,40.8308918,-73.9413666,"(40.8308918, -73.9413666)",WEST 155 STREET,SAINT NICHOLAS AVENUE,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,3221046,TAXI,PASSENGER VEHICLE,NA,NA,NA
10/31/2019,18:25:00,MANHATTAN,10022,40.75947,-73.96976,"(40.75947, -73.96976)",NA,NA,136       EAST 55 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4232882,Taxi,Sedan,NA,NA,NA
06/18/2016,13:45:00,STATEN ISLAND,10304,40.608727,-74.08839,"(40.608727, -74.08839)","NARROWS ROAD NORTH",TARGEE STREET,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,3464863,4 dr sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
06/11/2014,12:20:00,BRONX,10451,40.8218083,-73.9132144,"(40.8218083, -73.9132144)",ELTON AVENUE,EAST 158 STREET,NA,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,350761,SPORT UTILITY / STATION WAGON,NA,NA,NA,NA
12/06/2019,19:08:00,NA,NA,40.674576,-73.92206,"(40.674576, -73.92206)",BERGEN STREET,NA,NA,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,NA,NA,NA,NA,4259801,Sedan,NA,NA,NA,NA
08/31/2016,16:05:00,NA,NA,NA,NA,NA,CROSS BRONX EXPRESSWAY,THIRD AVENUE,NA,4,0,0,0,0,0,4,0,Driver Inattention/Distraction,Driver Inattention/Distraction,NA,NA,NA,3510520,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
02/26/2017,14:00:00,BRONX,10452,40.832314,-73.93161,"(40.832314, -73.93161)",SEDGWICK AVENUE,UNIVERSITY AVENUE,NA,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,3622714,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
06/09/2013,23:30:00,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,4,0,Unspecified,Unspecified,NA,NA,NA,3023696,PASSENGER VEHICLE,PASSENGER VEHICLE,NA,NA,NA
03/14/2014,19:01:00,BRONX,10465,40.8264691,-73.8301226,"(40.8264691, -73.8301226)",NA,NA,NA,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,305223,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),NA,NA,NA
11/16/2017,20:15:00,MANHATTAN,10016,40.744778,-73.97589,"(40.744778, -73.97589)",EAST 34 STREET,2 AVENUE,NA,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,NA,NA,NA,3791490,Station Wagon/Sport Utility Vehicle,Bike,NA,NA,NA
07/27/2020,03:23:00,NA,NA,40.837425,-73.92037,"(40.837425, -73.92037)",JEROME AVENUE,NA,NA,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,NA,NA,NA,4332066,Sedan,NA,NA,NA,NA
04/13/2013,13:25:00,MANHATTAN,10006,40.7094319,-74.0149545,"(40.7094319, -74.0149545)",WEST STREET,CARLISLE STREET,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,2375,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,NA,NA,NA
09/15/2017,01:17:00,NA,NA,40.814632,-73.9442,"(40.814632, -73.9442)",7 AVENUE,NA,NA,0,0,0,0,0,0,0,0,Passenger Distraction,Unspecified,NA,NA,NA,3750482,Sedan,Taxi,NA,NA,NA
07/24/2014,17:17:00,BRONX,10461,40.8463591,-73.844621,"(40.8463591, -73.844621)",EASTCHESTER ROAD,WATERS PLACE,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,998406,TAXI,PASSENGER VEHICLE,NA,NA,NA
10/27/2016,16:30:00,BROOKLYN,11231,40.672615,-74.0006,"(40.672615, -74.0006)",LORRAINE STREET,COURT STREET,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,NA,NA,NA,3548746,Ambulance,Bus,NA,NA,NA
03/24/2020,20:51:00,NA,NA,40.65994,-73.95347,"(40.65994, -73.95347)",ROGERS AVENUE,NA,NA,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,NA,NA,NA,NA,4303753,Sedan,NA,NA,NA,NA
06/17/2014,23:00:00,BRONX,10452,40.8442372,-73.9236232,"(40.8442372, -73.9236232)",OGDEN AVENUE,UNIVERSITY AVENUE,NA,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,NA,NA,NA,353908,PASSENGER VEHICLE,UNKNOWN,NA,NA,NA
12/28/2018,14:30:00,BRONX,10461,40.845306,-73.83114,"(40.845306, -73.83114)",CROSBY AVENUE,ROBERTS AVENUE,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,4053755,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
06/15/2020,05:15:00,QUEENS,11378,40.722897,-73.91386,"(40.722897, -73.91386)",MASPETH AVENUE,RUST STREET,NA,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4320254,Station Wagon/Sport Utility Vehicle,Bike,NA,NA,NA
05/14/2018,12:15:00,NA,NA,40.700497,-73.90021,"(40.700497, -73.90021)",FOREST AVENUE,NA,NA,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,NA,NA,NA,NA,3900311,Sedan,NA,NA,NA,NA
01/11/2014,16:50:00,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,NA,NA,NA,2957945,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,NA,NA,NA
02/23/2023,08:00:00,BROOKLYN,11207,40.679478,-73.893936,"(40.679478, -73.893936)",BRADFORD STREET,ARLINGTON AVENUE,NA,2,0,0,0,0,0,2,0,Unspecified,Unspecified,NA,NA,NA,4608475,Sedan,Sedan,NA,NA,NA
08/24/2012,11:50:00,MANHATTAN,10075,40.7756384,-73.9626236,"(40.7756384, -73.9626236)",MADISON AVENUE,EAST 78 STREET,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,45517,PASSENGER VEHICLE,OTHER,NA,NA,NA
02/04/2015,08:37:00,NA,NA,40.8478982,-73.9452163,"(40.8478982, -73.9452163)",NA,NA,NA,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,NA,NA,NA,3163648,PASSENGER VEHICLE,PASSENGER VEHICLE,NA,NA,NA
10/22/2014,08:17:00,BROOKLYN,11206,40.7050191,-73.9494698,"(40.7050191, -73.9494698)",BROADWAY,LYNCH STREET,NA,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,NA,NA,NA,2812049,PASSENGER VEHICLE,PASSENGER VEHICLE,NA,NA,NA
10/12/2022,14:30:00,BROOKLYN,11221,40.692123,-73.93174,"(40.692123, -73.93174)",NA,NA,1014      LAFAYETTE AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,4572519,Bus,Bus,NA,NA,NA
07/23/2019,12:15:00,QUEENS,11434,40.65965,-73.773834,"(40.65965, -73.773834)",ROCKAWAY BOULEVARD,FARMERS BOULEVARD,NA,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,NA,NA,NA,4175638,Sedan,Sedan,NA,NA,NA
10/30/2018,06:01:00,MANHATTAN,10004,40.70503,-74.013336,"(40.70503, -74.013336)",BROADWAY,BEAVER STREET,NA,1,0,1,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4010555,Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
06/14/2013,19:30:00,QUEENS,11377,40.7525661,-73.9052487,"(40.7525661, -73.9052487)",BROADWAY,56 STREET,NA,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Passenger Distraction,NA,NA,NA,242485,PASSENGER VEHICLE,BICYCLE,NA,NA,NA
08/20/2012,14:30:00,MANHATTAN,10028,40.7756005,-73.9563341,"(40.7756005, -73.9563341)",EAST 81 STREET,3 AVENUE,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,45459,LIVERY VEHICLE,PASSENGER VEHICLE,NA,NA,NA
06/25/2022,20:14:00,MANHATTAN,10016,40.741272,-73.97535,"(40.741272, -73.97535)",EAST 30 STREET,1 AVENUE,NA,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,NA,NA,NA,NA,4545719,Sedan,NA,NA,NA,NA
02/08/2019,07:50:00,BROOKLYN,11249,40.701656,-73.96062,"(40.701656, -73.96062)",WILLIAMSBURG STREET EAST,HEWES STREET,NA,1,0,0,0,0,0,1,0,Unspecified,Unspecified,NA,NA,NA,4078361,Bus,Concrete Mixer,NA,NA,NA
03/29/2019,08:16:00,BRONX,10458,40.857384,-73.882034,"(40.857384, -73.882034)",NA,NA,696       EAST FORDHAM ROAD,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4105116,Station Wagon/Sport Utility Vehicle,Sedan,NA,NA,NA
03/19/2013,18:00:00,QUEENS,11379,40.7146219,-73.9011579,"(40.7146219, -73.9011579)",ELIOT AVENUE,FRESH PD ROAD,NA,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,NA,NA,NA,NA,215752,PASSENGER VEHICLE,NA,NA,NA,NA
04/06/2019,19:15:00,NA,NA,40.710537,-73.83766,"(40.710537, -73.83766)",JACKIE ROBINSON PKWY,NA,NA,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,NA,NA,NA,4110736,Box Truck,Sedan,NA,NA,NA
04/27/2018,22:00:00,MANHATTAN,10002,40.718143,-73.993835,"(40.718143, -73.993835)",CHRYSTIE STREET,GRAND STREET,NA,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,NA,NA,NA,3890902,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
03/03/2018,15:05:00,MANHATTAN,10018,40.755867,-73.998215,"(40.755867, -73.998215)",WEST 36 STREET,10 AVENUE,NA,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,NA,NA,NA,3858001,Van,Taxi,NA,NA,NA
02/22/2014,11:25:00,MANHATTAN,10031,40.8295922,-73.9500581,"(40.8295922, -73.9500581)",WEST 149 STREET,RIVERSIDE DRIVE,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,66253,PASSENGER VEHICLE,BICYCLE,NA,NA,NA
10/15/2012,15:00:00,QUEENS,11385,40.705418,-73.860693,"(40.705418, -73.860693)",79 AVENUE,88 STREET,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,214226,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,NA,NA,NA
08/29/2022,11:56:00,BROOKLYN,11207,40.68223,-73.90928,"(40.68223, -73.90928)",BROADWAY,PILLING STREET,NA,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inattention/Distraction,NA,NA,NA,4559319,Station Wagon/Sport Utility Vehicle,Box Truck,NA,NA,NA
08/10/2017,16:20:00,MANHATTAN,10019,40.76588,-73.99464,"(40.76588, -73.99464)",WEST 50 STREET,11 AVENUE,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,NA,NA,NA,3728748,Sedan,Sedan,NA,NA,NA
09/02/2018,17:05:00,BROOKLYN,11231,40.67347,-73.9984,"(40.67347, -73.9984)",SMITH STREET,CENTRE STREET,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,3973107,Sedan,Sedan,NA,NA,NA
03/03/2015,16:45:00,NA,NA,40.5841392,-73.9638471,"(40.5841392, -73.9638471)",NA,NA,NA,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,NA,NA,NA,3179050,PASSENGER VEHICLE,PASSENGER VEHICLE,NA,NA,NA
12/06/2014,08:53:00,NA,NA,40.9002644,-73.8864424,"(40.9002644, -73.8864424)",NA,NA,NA,1,0,0,0,0,0,1,0,Other Vehicular,Unspecified,NA,NA,NA,3132817,PASSENGER VEHICLE,PASSENGER VEHICLE,NA,NA,NA
08/22/2012,22:00:00,NA,NA,NA,NA,NA,188 STREET,GRAND CENTRAL PARKWAY,NA,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,233523,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),NA,NA,NA
12/19/2018,05:55:00,BROOKLYN,11211,40.718636,-73.92927,"(40.718636, -73.92927)",NA,NA,362       MASPETH AVENUE,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,Unspecified,NA,NA,4049038,Hopper,Tractor Truck Diesel,Station Wagon/Sport Utility Vehicle,NA,NA
12/11/2018,15:45:00,MANHATTAN,10011,40.73809,-73.99212,"(40.73809, -73.99212)",NA,NA,120       5 AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,4042742,Pick-up Truck,Sedan,NA,NA,NA
06/26/2017,02:10:00,BROOKLYN,11235,40.578472,-73.93553,"(40.578472, -73.93553)",NA,NA,2001      ORIENTAL BOULEVARD,0,0,0,0,0,0,0,0,Unsafe Speed,NA,NA,NA,NA,3699246,Sedan,NA,NA,NA,NA
06/04/2016,14:00:00,MANHATTAN,10003,40.7329,-73.98628,"(40.7329, -73.98628)",NA,NA,236       EAST 14 STREET,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,NA,NA,NA,4023398,Bus,Box Truck,NA,NA,NA
04/21/2016,11:26:00,BRONX,10460,NA,NA,NA,EAST TREMONT AVENUE,LELAND AVENUE,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,3412115,4 dr sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
05/11/2017,20:35:00,NA,NA,40.661037,-73.99744,"(40.661037, -73.99744)",4 AVENUE,NA,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,3667825,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
04/26/2021,09:30:00,QUEENS,11418,40.703426,-73.838326,"(40.703426, -73.838326)",NA,NA,112-44    PARK LANE SOUTH,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4410999,Sedan,NA,NA,NA,NA
08/26/2014,00:05:00,MANHATTAN,10024,40.7788062,-73.9740678,"(40.7788062, -73.9740678)",WEST 76 STREET,CENTRAL PARK WEST,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,1013836,PASSENGER VEHICLE,UNKNOWN,NA,NA,NA
08/21/2015,21:35:00,BROOKLYN,11224,40.5754148,-73.9834233,"(40.5754148, -73.9834233)",SURF AVENUE,WEST 16 STREET,NA,1,0,0,0,0,0,1,0,Unspecified,Unspecified,NA,NA,NA,3283972,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,NA,NA,NA
09/21/2016,10:20:00,MANHATTAN,10016,40.74639,-73.977646,"(40.74639, -73.977646)",EAST 35 STREET,3 AVENUE,NA,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,NA,NA,NA,3524677,Sedan,Sedan,NA,NA,NA
06/23/2022,09:00:00,NA,NA,NA,NA,NA,CROSS BRONX EXPRESSWAY EXTENSION,LAFAYETTE AVENUE,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,4541818,Station Wagon/Sport Utility Vehicle,Sedan,NA,NA,NA
12/19/2016,17:05:00,NA,NA,40.8452,-73.92444,"(40.8452, -73.92444)",UNDERCLIFF AVENUE,WASHINGTON BRIDGE,NA,0,0,0,0,0,0,0,0,Other Vehicular,Passing Too Closely,NA,NA,NA,3583345,Sedan,Bus,NA,NA,NA
10/15/2013,08:36:00,NA,NA,NA,NA,NA,HOYT AVENUE NORTH,29 STREET,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,277813,LARGE COM VEH(6 OR MORE TIRES),SPORT UTILITY / STATION WAGON,NA,NA,NA
04/11/2016,08:15:00,BROOKLYN,11213,NA,NA,NA,LINCOLN PLACE,SCHENECTADY AVENUE,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,NA,NA,3419598,Sedan,Sedan,4 dr sedan,NA,NA
07/31/2020,20:19:00,BRONX,10468,40.867474,-73.89741,"(40.867474, -73.89741)",JEROME AVENUE,WEST KINGSBRIDGE ROAD,NA,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,NA,NA,NA,4333820,Taxi,NA,NA,NA,NA
05/31/2019,08:05:00,BROOKLYN,11201,40.69365,-73.98333,"(40.69365, -73.98333)",FLATBUSH AVENUE EXTENSION,MYRTLE AVENUE,NA,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unsafe Lane Changing,NA,NA,NA,4143225,Sedan,Sedan,NA,NA,NA
01/27/2013,16:30:00,QUEENS,11101,40.7555052,-73.922905600000007,"(40.7555052, -73.9229056)",38 STREET,35 AVENUE,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,274839,PASSENGER VEHICLE,PASSENGER VEHICLE,NA,NA,NA
10/27/2017,16:45:00,NA,NA,40.753677,-73.914474,"(40.753677, -73.914474)",NORTHERN BOULEVARD,NA,NA,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,NA,NA,NA,3778219,Station Wagon/Sport Utility Vehicle,Pick-up Truck,NA,NA,NA
06/10/2019,21:15:00,NA,NA,40.76073,-73.90194,"(40.76073, -73.90194)",BROOKLYN QUEENS EXPRESSWAY,NA,NA,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,NA,NA,NA,4149183,Station Wagon/Sport Utility Vehicle,Sedan,NA,NA,NA
01/15/2016,23:45:00,NA,NA,NA,NA,NA,BAYCHESTER AVENUE,TILLOTSON AVENUE,NA,1,0,0,0,0,0,1,0,Unspecified,Unspecified,NA,NA,NA,3371782,SPORT UTILITY / STATION WAGON,OTHER,NA,NA,NA
01/28/2022,12:30:00,NA,NA,40.754677,-73.975815,"(40.754677, -73.975815)",EAST 46 STREET,NA,NA,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4499304,Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
02/29/2016,11:00:00,NA,NA,NA,NA,NA,LIBERTY AVENUE,123 STREET,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,3396819,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,NA,NA,NA
11/03/2019,10:38:00,QUEENS,11373,40.745834,-73.880295,"(40.745834, -73.880295)",BRITTON AVENUE,HAMPTON STREET,NA,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,NA,NA,NA,NA,4234927,Sedan,NA,NA,NA,NA
05/01/2013,08:27:00,BRONX,10469,40.8596461,-73.8617546,"(40.8596461, -73.8617546)",ASTOR AVENUE,BRONXWOOD AVENUE,NA,1,0,1,0,0,0,0,0,Unspecified,NA,NA,NA,NA,104799,PASSENGER VEHICLE,NA,NA,NA,NA
01/06/2018,20:11:00,MANHATTAN,10036,40.758587,-73.98509,"(40.758587, -73.98509)",WEST 46 STREET,7 AVENUE,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,3824225,Station Wagon/Sport Utility Vehicle,Taxi,NA,NA,NA
11/12/2013,23:16:00,MANHATTAN,10007,40.7152345,-74.0133505,"(40.7152345, -74.0133505)",WEST STREET,MURRAY STREET,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,4343,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,NA,NA,NA
01/05/2021,10:48:00,BROOKLYN,11204,40.633987,-73.98133,"(40.633987, -73.98133)",NA,NA,1619      43 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,4381880,Armored Truck,Sedan,NA,NA,NA
04/17/2015,18:15:00,BRONX,10468,40.862735,-73.9033202,"(40.862735, -73.9033202)",WEST FORDHAM ROAD,GRAND AVENUE,NA,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,NA,NA,NA,3204611,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,NA,NA,NA
